PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,artist_id,genre,simi_gre
0.3447598099398878,-0.6595097004202398,0.1072598234065401,-0.5118086201098664,1.1884833148818306,-0.3074153998933473,-0.075867006292451,0.205596645866091,-0.2721752254944573,622805,R&B;,Pop/Rock
0.2817549605971022,-0.2700513774377074,0.0086371432320499,0.9422454638016337,1.3153768325204374,0.9380559639042066,-1.7802391593005942,-0.4483626462173711,-0.7580722003974996,316834,R&B;,Latin
4.329431431871285,1.4056186635892376,0.4893697058659274,-0.2270092162920203,0.0552492554101702,-0.0556047571714909,0.5479613043854776,-0.1013489305827677,0.1151355892349796,239859,Classical,Classical
-0.6607355868583041,0.7161678773130157,0.1988243516857839,-0.8596313608255335,0.8778730769330689,-0.0996825129522355,-0.1231782211898749,-0.0013915454693208,-0.2539459906407549,577627,Pop/Rock,Pop/Rock
1.2776704537891626,-0.8628268919173135,0.4309433187626214,-1.0299376270151357,0.5989326001403067,-0.0616177257604217,-0.5102783575932809,0.1282279206596506,-0.2748104927050886,583959,Country,Vocal
0.491531496306161,0.1105349811382946,0.5381393151378733,0.3667187863530782,-0.6645924442029278,-0.0389699204786444,1.3294966469905372,0.004124322317278,-1.270900599291787,988440,Pop/Rock,Jazz
2.201404871539586,0.6398308956069308,-0.0237842803363111,0.0741938275596565,1.755418917317852,-0.3781461917669484,0.6415807214677586,1.3415230796677964,-0.7663227158061439,175553,Jazz,Jazz
2.869463686205056,-0.0171475097978589,-0.2294357561046636,0.0489326456034417,0.2759328128089008,0.1397675053178552,0.7091484539497309,-0.2124871978162217,0.4615554796763894,490416,Jazz,Classical
0.3363996957699424,-0.4006683139660754,0.4453115527728947,-1.0658949316613129,-0.8108636967799976,-0.2669950518595735,-0.3930521057496608,-0.0873273928301711,-0.4922745067289062,197424,Latin,Pop/Rock
4.402100108201315,-0.5591951154214172,-0.294658571510471,-0.4114876056817627,1.4822075984988323,0.5128229380145584,0.2448977787214995,-1.398259313125407,0.986688316523712,489316,Jazz,Jazz
-1.1050165830379208,2.951936905346121,0.4643261017604133,0.0167176513614916,0.7558717995299624,-0.7151419050879422,0.6521757895598868,-0.0327794499404796,-0.3986625521776209,446509,Pop/Rock,Pop/Rock
-0.4447905227197465,1.2829293731198734,0.1002258508912306,-0.4405957127948482,-0.6759446242388432,-0.2392322198210157,0.4833885327994098,-0.1877467123444415,-0.6155317997464448,219203,Pop/Rock,Pop/Rock
0.039347793435919,0.1314789557522378,0.0786189055291158,-0.8157387247686615,1.424086755264719,-0.0491186113823841,-0.1684029787379943,0.1288041731707106,-0.1926618286141117,531986,Pop/Rock,Pop/Rock
0.5636919332491249,-1.13718824189941,0.3220897888048402,-0.847424453523289,0.7507129537379346,0.0274554681803456,-0.244696163393823,-0.4411386427506525,-0.3264028424467894,200791,Country,R&B;
-0.9889168014526944,-0.5548088606928296,-0.0696413071944823,-0.6193450954709212,-0.5051568920557368,-0.103724492834566,0.0851189246807438,-0.2538873924672882,0.0557107872966608,100160,Pop/Rock,Pop/Rock
-1.4782387928341745,0.4525398457752412,-0.1245086196043233,-0.4705082379344201,1.599347219661162,-0.8053997080843665,-0.3427416401408681,-0.0678752456680697,0.3720040296425211,883318,Pop/Rock,Pop/Rock
1.681641657202565,-0.7482151722235945,0.7909640247657093,-1.7091388707874746,0.8744858045141249,0.0060988323809834,-1.0502621413378948,-0.0182481086006729,-0.6210192200907386,216348,Latin,Country
0.7269407351849709,-0.6793692640061313,0.7933594308310353,-1.0269177027720215,1.2327112127999424,0.0538934688736789,-0.4451917759069448,0.1878526116757069,-0.5654350118782708,927555,R&B;,R&B;
2.919321807653238,-0.5190593698809781,0.6808551319237727,-1.7976483957518252,0.7228861497549933,-0.0973803123774734,-1.2959798139011574,0.5039735657247673,-0.2083658959810843,189644,Vocal,Vocal
0.0526123435232062,-0.9798604445192722,-0.1829248480565662,-0.4842507306768553,-1.117919475095767,-0.0643708532830876,0.2084877540084918,0.0882638999951705,-0.1996593348401686,944084,Country,R&B;
0.2962660051019443,-0.3463371905386398,0.267041963913418,-0.1326826574047429,-0.3708698582486177,-0.2113479551484215,0.5402371687522977,0.3244409222447461,-0.5689155459785483,307461,Pop/Rock,Country
1.94673702974211,1.8248668066203109,0.6301574844661136,-0.2746086006359531,-0.4466559578786816,-0.2965345108299146,0.5784798457996593,-0.1861371666621255,-0.7630373039744678,346336,Pop/Rock,Pop/Rock
-0.9500293019525168,0.0173934351443374,-0.4190392171049779,-0.2689223306122918,-0.402156099121299,-0.7351907886525324,-0.0018392219475812,0.5006420963802408,0.2091298212726386,472102,Pop/Rock,Pop/Rock
0.7271221731423729,-0.5553706475475582,0.9860189115502122,-1.096309340415078,-0.86528254987965,-0.0596493363186726,-0.3488301966698229,-0.2928999903952271,-0.5111553413496792,238115,R&B;,Pop/Rock
-0.1928367745423012,0.0422355360467197,0.4465634172304653,-0.7123366767401825,1.4596120513692186,-0.191935616577762,-0.1572998909147842,0.2297425457597687,-0.5538791449256756,85915,Pop/Rock,Pop/Rock
0.0908497996063763,-0.1132698975649181,0.7455095710238753,0.0318253217711092,-0.2515783609155777,-0.1224687620450383,0.8275534697656417,-0.5881088005884116,-1.0117934249286342,187478,Pop/Rock,Blues
-1.5031263546138272,0.8791649456121772,0.7942319957718882,-0.8589307004254122,1.2112763588156557,0.0113645850053542,-0.1025849181092659,-0.4353744179812149,-0.4358737654618099,84209,Pop/Rock,Pop/Rock
2.523956511813292,0.0101247294774001,0.6829664929574607,-1.1824075221616213,-1.9112580077024917,-0.3876327323508974,-0.5493212702024254,0.4813741276288771,-0.3288690038926345,204901,Vocal,Folk
5.04938702364797,1.4404709778396818,-0.3920685374772804,-0.9363874050609956,0.6700087484555103,0.211727602004034,-0.0222691955885464,-0.9626196977345854,0.7941668209899184,232480,Stage & Screen,Stage & Screen
-1.0813092296281015,-0.8405678060955576,0.2877936554929362,0.0757900778870622,1.300001800982645,-0.0076477816200329,0.7071257275791143,-0.555080429026379,-0.7217594410563527,131650,Pop/Rock,Pop/Rock
2.2512677263278578,-0.5737675951418478,0.4655778572184368,-1.599807116494041,0.8714752823874125,-0.1500997809604516,-1.1307120200632863,0.0689717858058034,0.0519960380227169,317093,Jazz,Vocal
0.3228449883830708,-1.2374379227403578,0.0122922713363892,-0.245179802248827,-0.424593302899261,0.1580517976835384,0.5198882779447036,0.233213541556255,-0.4000065930609974,350840,Pop/Rock,Country
-1.149382743849756,-0.729620376823147,-0.0011966924159937,0.6139281442414545,-1.1755540335044852,-0.5791281430282619,0.957107365911784,0.0762305277182816,-0.0283540641089544,467203,R&B;,Pop/Rock
2.709401799534001,0.677487209848025,0.2683524936757212,0.2515356531507723,0.3211952080814986,-0.3500172777689288,0.9102676248713,0.709760696587389,-0.6519977798999617,9680,Jazz,Classical
-0.6411456549630488,0.4077854788472494,-0.4918491555529546,0.1680616808306801,-0.6279578487993995,0.1502547511092263,1.0864353959321469,-0.5295397628503021,0.215038735930347,137390,Pop/Rock,International
0.5310934501496708,1.322698020252526,-0.0006797532763637,-0.0662325861774793,-0.3041286729250469,-0.6743429345299058,0.5871312726891321,0.4781572681537644,-0.7043622404822346,199995,Pop/Rock,Pop/Rock
4.509716247086759,0.9580838629058568,-0.158044774018177,1.518321910495628,1.471336173375952,1.0536430463519628,-1.1276003741742526,-0.9387472222957518,-0.4327899468333024,781423,Jazz,Jazz
-0.8050812396536486,0.2727654163352244,-0.4980428700944916,-0.9533203119869702,0.9378441331781332,0.4487168018626372,0.1512203288688011,-0.0406963035635443,-0.1356556984904889,325459,Pop/Rock,Pop/Rock
0.2116910953330762,-1.227995996036686,0.2259223194803086,-0.5820474020482852,-1.1593161056879344,0.4366872821301026,0.2915861890467005,0.1587621735650122,-0.1629121385459627,414251,R&B;,R&B;
-0.2364067833111124,0.8724378868037364,0.966212037021846,-0.5660825398500268,0.0864522203575024,-0.1633638224614591,0.3429403378512295,-0.1626624182147315,-1.3699498515706423,530745,Pop/Rock,Pop/Rock
1.01832289931428,1.0354469323402948,0.0795486270202751,-0.6250933731647805,-1.1595473566788894,-0.4281941302370848,0.1813193054990084,-0.2861024094943968,-0.3031848326968764,404434,Pop/Rock,Pop/Rock
1.2718149185089709,-1.03872484427864,1.627607996814477,-0.3020863369936334,0.6209009877011353,0.5683101255848496,0.2524413167945006,0.0703881483935656,0.4711119911379434,615026,International,International
-0.0639413545893731,0.2339098631840586,0.620765923189708,-0.2573718341985306,-0.3962127834800515,-0.4405257229157148,0.4447861279002034,-0.3327034412199814,-1.1546795570906592,144847,Pop/Rock,Comedy/Spoken
1.869064086841277,-1.4469795113868995,0.454962538809009,-0.9337570987987216,-0.8777136225107993,0.1323386006970583,-0.3171655124647914,0.3130653038795439,-0.071180205583246,256349,Vocal,Avant-Garde
-0.8896020043621764,1.0468134619007583,-0.38480842310049,-1.2026750320201216,1.0718826033457105,0.062214942062487,-0.3966837339430588,0.1043133225555025,0.331914386711153,355142,Pop/Rock,Pop/Rock
-0.8896020043621764,1.0468134619007583,-0.38480842310049,-1.2026750320201216,1.0718826033457105,0.062214942062487,-0.3966837339430588,0.1043133225555025,0.331914386711153,357406,Pop/Rock,Pop/Rock
1.869064086841277,-1.4469795113868995,0.454962538809009,-0.9337570987987216,-0.8777136225107993,0.1323386006970583,-0.3171655124647914,0.3130653038795439,-0.071180205583246,467749,Avant-Garde,Vocal
1.2222420827663327,-1.0450885859492047,0.281501449657611,-0.7752830897022814,-0.6717380819775615,0.6089072128188548,0.3253387702679102,0.3295293890643327,-0.6233443641407296,814751,Pop/Rock,R&B;
1.858761584085037,0.0072349995320756,0.3807238782746664,0.2609765890571731,1.849632777898771,-0.0895221415085634,0.8682111443701325,0.542008451653562,-0.7181232278628948,39656,Jazz,Jazz
1.458837472740255,-1.1189355126956244,0.3855493396510366,-0.8337867893325818,1.2336400440834852,-0.2480027400625813,-0.4850398484106209,0.2626443050287236,-0.4295471842562944,204386,Pop/Rock,Pop/Rock
1.458837472740255,-1.1189355126956244,0.3855493396510366,-0.8337867893325818,1.2336400440834852,-0.2480027400625813,-0.4850398484106209,0.2626443050287236,-0.4295471842562944,600069,Pop/Rock,Pop/Rock
3.4375995927662024,-0.2515861968521703,-0.0434754550150659,-0.8189104586507789,1.3115804134145297,0.3513808091254962,-0.110768333331874,-0.255369704532405,0.3098206875229177,94210,Jazz,Easy Listening
-0.7796726818753356,1.7066564413431329,0.2689925366724882,-0.2748520942381878,1.2131829402719905,-0.2465396351616793,0.6123701051357917,0.252249620123347,-1.0801978975319164,203008,Pop/Rock,Pop/Rock
-0.1037810935606258,-0.7354965267143447,0.2938478559828112,0.2668011101368403,1.5616738858635313,-0.1598827660145781,0.6426079345981793,0.4017541457472679,-0.4233057567555676,361393,R&B;,International
-1.678769573294919,1.5526785556763891,-0.0003412208838033,-0.1198373023060689,-0.7364929031624825,-0.327388006134212,0.6934333223726783,-0.596946108896901,-0.0640204738805562,574772,Pop/Rock,Pop/Rock
-0.1037810935606258,-0.7354965267143447,0.2938478559828112,0.2668011101368403,1.5616738858635313,-0.1598827660145781,0.6426079345981793,0.4017541457472679,-0.4233057567555676,1426748,International,R&B;
-0.1037810935606258,-0.7354965267143447,0.2938478559828112,0.2668011101368403,1.5616738858635313,-0.1598827660145781,0.6426079345981793,0.4017541457472679,-0.4233057567555676,1589051,R&B;,R&B;
-2.6663865790205423,0.6568865400137966,-0.442143448032515,-1.363888536213277,-1.0950722216120752,1.432974652102511,0.4407791717828847,-0.3639412361535465,0.270055419009417,490004,Pop/Rock,Pop/Rock
0.94514301394001,-0.0393056205503305,0.2510071567594311,-0.6138883786486861,-0.5745392277859163,0.1483204067385404,0.3364367028201907,0.3891834293864453,-0.7647601151300888,379125,Pop/Rock,Vocal
2.6770689135004893,-0.3807261131167619,0.3321078729685449,-1.2351428371890454,-1.982149727363326,-0.5284566089619386,-0.7876138205315248,0.4404725203738469,0.1471379860609056,247966,Vocal,Vocal
-0.8995409945182069,-2.279207773444964,0.5969559549780694,0.2499528860156331,-0.804537562831548,0.4437108335606511,0.8174187132784406,0.0159928785740647,0.3903057537753952,806336,Latin,International
3.0729718372423984,-0.4513011616594525,0.0253433455847438,-0.1596557114063948,0.1547130865010825,0.2860964130119285,0.7157461798993069,0.19733864578606,-0.22655522271744,742899,Jazz,Jazz
-2.283122854068347,0.8515426834649146,-0.2483309510290337,-1.2819820142253873,1.1289447809864868,0.1960338830844065,-0.3279149761742857,-0.0587047931212354,0.1582315130435536,154544,Pop/Rock,Pop/Rock
1.4103814047488152,-1.3394598410524667,0.3947537134638436,-1.0287031663359312,0.0039327524044695,-0.0089280256111547,-0.477344424901134,0.2195624212059423,-0.2294286819024579,858710,Country,Country
4.079755119234668,0.2349998129466289,-0.3629697048128983,-0.1400463060545118,1.6253660452328018,0.0411571348004608,0.4598605718744539,-0.5579358683179929,0.4258420780690216,61912,Country,Jazz
4.079755119234668,0.2349998129466289,-0.3629697048128983,-0.1400463060545118,1.6253660452328018,0.0411571348004608,0.4598605718744539,-0.5579358683179929,0.4258420780690216,74005,Jazz,Country
4.079755119234668,0.2349998129466289,-0.3629697048128983,-0.1400463060545118,1.6253660452328018,0.0411571348004608,0.4598605718744539,-0.5579358683179929,0.4258420780690216,764702,Jazz,Country
0.124101162714505,-0.4943022183334373,0.2070854442045276,-0.2122764497566385,-0.4543590813257088,-0.6911671776256735,0.204512482642794,-0.3206262126978271,-0.5464621240372611,43714,Pop/Rock,Religious
-0.0900965613828017,-1.1648684205930098,-0.1551327021571129,-0.5869320171847924,0.8720841156600453,-0.2099937971947924,-0.1482938798228855,0.0564458074405128,-0.0916167086256532,117844,Country,R&B;
-0.9687558649599276,1.3825589237853542,0.2347438917154879,-1.123414269958697,0.7787783481841956,-0.3118446653231724,-0.3691943928972852,0.0592092577486922,-0.5307838577131567,291043,Pop/Rock,Electronic
-0.2740414827977568,-0.1395290021682857,-0.1836394212591298,-0.2570353467297948,1.7506020994968965,-0.005975831480758,0.3883666671252097,-0.4165445061101614,-0.2591585429254635,239921,Pop/Rock,Pop/Rock
0.4524001928267621,0.1016811636895288,0.6939371261510235,-0.7688610819536608,0.8140278545265429,-0.0441944264692376,-0.0186195291174883,-0.0739452093315036,-0.9608105110049796,956707,Pop/Rock,R&B;
0.9791413339792264,-0.25934816144094,0.224112458258747,-0.5973446744122162,-1.242877409878108,-0.4425460762638917,0.032302679035764,-0.1244794826199046,-0.3554470719843081,864209,Pop/Rock,Latin
0.1589441864642712,0.1996346906358303,0.2398697925652276,-0.4771993653575415,-1.0551726526670462,-0.1513749985723373,0.3998240951797517,-0.0129365554717261,-0.6378115049792815,163229,Pop/Rock,Pop/Rock
-1.296258456270678,1.0736306203182109,-0.1077629876993505,-0.3868188138798606,-0.907048681029829,-0.3511420838250086,0.5164654932759999,-0.0001010035444105,-0.5201419660450456,604852,Pop/Rock,Pop/Rock
2.4294101987010324,-0.3168452151071749,-0.3130211872158919,-1.1956140822616923,1.2287448072070544,0.4505879648425332,-0.4014060536419608,-1.049147146194446,0.7026208208814125,678009,Easy Listening,Country
4.031211455186859,1.8592426119147545,-0.0417798738452343,-1.2756277256132154,-0.3741936865457095,-0.3583567951167221,-0.6223996891402553,-1.486221862215679,1.0703408078198005,781399,Easy Listening,Stage & Screen
-1.143141863796281,-0.4085462855103987,0.1641069196686506,-0.7402116828211179,1.5730208266591656,0.6706232873617122,0.1879103338954568,-0.1694496640367724,0.0070356873076849,75747,Pop/Rock,Pop/Rock
-0.1719386687142542,-0.3705861265266142,0.1990655100906511,-1.2818176559222143,0.6479392095425689,0.1204362893000535,-0.4307949795212882,-0.5250170349426919,-0.3775830295363446,631774,Pop/Rock,Pop/Rock
0.8989730403162023,-1.1954091054897449,0.3818220091325389,-0.83132712135147,-0.7792803732577438,-0.2387714018537276,-0.2777074587137013,-0.1868137388540766,-0.3125423998605907,944310,Country,Pop/Rock
0.2266099544632464,-0.6883110595074472,0.8261287634868092,-0.5510189058151725,0.8670717667706124,-0.2847519612345556,-0.1363685357796769,-0.1224413576262718,-0.4038319696668588,59156,Blues,R&B;
-0.971806766228112,-0.5197585411135028,0.696014772359703,0.1295870307461165,-0.9055482148927814,-0.6388180709366679,0.2668257794102072,-0.3804062340634617,0.4805684438630706,486047,Pop/Rock,Pop/Rock
0.4335673830260989,1.4800914328306356,0.6738432227130139,0.2066067664073489,1.4298688849371586,-0.0266974136147061,1.3081124572229998,-0.3433664519584994,-1.7196899806061945,745964,Pop/Rock,Pop/Rock
0.8501226661302053,-1.2034774286155574,0.2622750216510439,-1.0274178935618643,0.6197637688095041,-0.0983589156133958,-0.5489543132898581,0.119868736956937,-0.1530462875522585,175286,Country,Country
1.662464920236042,-0.4127949566481746,0.6392600906024759,-0.962552073802887,-0.8468189117016859,-0.0472454986961212,-0.2001430039372431,0.2804122137978733,-0.5161984729360939,811622,Pop/Rock,R&B;
0.5899657146226149,-0.7838534269605097,0.4468472353645409,-0.8014897982747806,0.8116190024461422,0.3747118031753145,0.0659361058495843,0.3052718131894471,-0.6943172737178921,240252,Latin,Blues
0.2018257441974622,0.6123954274076152,-0.2858982582254235,0.0715861340370827,-0.0879318041807786,0.347351333984631,1.1784435030686298,-0.7360982498736954,-0.0600411319212621,295756,Pop/Rock,Jazz
0.3838228675116227,-0.1346769213923749,0.6888449719549159,-0.3926293877569533,-1.0806524605938648,0.2441393240728395,0.4906887123617295,-0.0124354683811043,-0.1942326645885126,114342,Pop/Rock,Jazz
-0.3363667082689467,0.8292378949740846,-0.031757218945167,1.0667009629103934,1.3154331768549636,0.3628687059058008,-2.146854804975237,0.7973515331236415,-0.2265116628592721,2674162,R&B;,R&B;
1.5473156249823554,-0.2062164219465727,0.6210320397118195,-0.2260530331725398,0.1795117246746013,0.4063395286175992,0.6177946334320713,-0.2244220364321763,-0.0306134695750082,162677,Jazz,International
-1.4333634929514971,2.124076766900414,0.3335408506456264,-0.5647590162205122,-1.0133432480771432,-0.5691219331076064,0.190852518468097,0.0616749296252248,-0.2790545855595793,246611,Pop/Rock,Pop/Rock
-0.2935776721785174,-0.6686579832277938,0.3145470306852749,0.0221027761672914,-1.4255425082807185,0.0269947885381086,0.861501880611732,0.1304598792181692,-0.3871068861914761,766893,R&B;,R&B;
-1.4400492664578743,0.4219426955105028,-0.0952972926406402,-0.789428044012252,0.4190220604618566,0.1797180615788568,0.2068815221336344,-0.2623156552312576,-0.3800388077873529,899530,Pop/Rock,Pop/Rock
-0.6631180341561517,-0.5785003729768476,-0.1976728164780591,-0.2354087253166382,-0.9152650044884691,-0.1883103775388398,0.5221874097793843,-0.0280387526777406,-0.3314742061148679,922728,Pop/Rock,Pop/Rock
-0.9172907843426992,-0.4380478272300313,0.0201984115738688,-0.5279111299183066,1.0560609530136196,0.2099699556043311,0.2944030483072168,-0.5543021565575568,-0.4019144143627511,131627,Pop/Rock,Pop/Rock
-0.1430145473162773,1.0875187735251082,0.2859548549502226,-0.1118278302069827,-0.4686640879460152,0.2122511622157162,1.1241251402704255,-0.7265738229225965,-0.9053997244202876,625739,Pop/Rock,Pop/Rock
-0.5998801318967518,-0.9035665798120384,-0.3839205862717302,0.0730947456025418,1.8094930769756497,-0.5035183469710385,0.2874500993270479,0.3293515082813269,-0.082916678061958,237205,Pop/Rock,International
1.8870522551062996,-0.5474668684886317,0.8996503229415669,-0.7849154663374132,1.2346567683634266,-0.0134633313638094,-0.412470573815932,0.4285948149798729,0.0494366087907611,615119,Pop/Rock,Stage & Screen
-0.5998801318967518,-0.9035665798120384,-0.3839205862717302,0.0730947456025418,1.8094930769756497,-0.5035183469710385,0.2874500993270479,0.3293515082813269,-0.082916678061958,1482685,International,Pop/Rock
0.0207989265123712,-0.0064364801072583,0.326126298082352,-0.2128428734030322,-0.4130911317285394,-0.6111039712551971,0.2526290292111913,0.0915171950132928,-0.7207915899699281,239827,Pop/Rock,Pop/Rock
-1.1776461972443928,-0.0880574552597306,0.212754829357178,1.52735208406202,1.168656970477306,0.1891246375082025,-2.0293851982126143,0.3776588299635412,0.3413197377807664,266063,R&B;,R&B;
-0.3173175009807474,-0.8837950445164912,-0.3055816618336853,-0.4550789921545751,-0.4794333528204345,-0.1281011656779765,0.1724618073332258,0.2295533578245196,-0.1889680334115467,605375,Country,Country
1.427506790309044,-2.6776152812590017,1.304249300503235,-0.3154459845897004,0.5621312698725952,0.9026676779288092,0.2471762952769228,-0.022718391642875,0.5830178258380868,181694,Vocal,Blues
-0.3249212289072734,0.3865216405353942,-0.238114685333984,-0.713863451309718,1.507860022096322,-0.2911256252564295,-0.2019973703355811,0.1591823803734137,-0.0036241142422656,110161,Pop/Rock,Pop/Rock
2.079875763618669,-0.6547618665382127,0.5979132828375548,-0.9144119742464089,0.6041345532766199,-0.2185661745441536,-0.4255818479278158,0.5869179883838483,-0.6091064315967745,270491,Pop/Rock,Vocal
-1.5519926304273852,0.9633298225190297,0.683768570061498,-0.2449811516047227,-0.8782254135197982,-0.353832988358468,0.5279881790433604,-0.1841906624063482,-0.7939440845681124,72041,Pop/Rock,Pop/Rock
-0.1888497779023798,0.1295414751225977,-0.0699927883155072,-0.3261914255675264,0.174048026296361,-0.435652918002071,0.1869845696288399,0.1817437893199073,-0.2754560192183849,337119,Pop/Rock,Country
4.511791957254575,1.4528749906355296,-0.4438068435779271,-0.4899913583563317,1.4759110146138414,-0.0019667460188295,0.3128993666276572,-0.573416185258221,0.406423669811953,617196,Pop/Rock,Avant-Garde
-0.1709502256369383,0.8453939420888338,1.040547290502856,0.0643065112416148,-0.8137791986847013,0.0946309386661029,0.9888139442153752,-0.20437663078188,-0.5160684959501418,138699,Pop/Rock,Religious
-0.2559673989576362,-1.2586811995373133,0.1523297877794301,-0.2103246350462199,-0.3892266084199032,0.0021893366662483,0.5056530856009485,-0.2179258405803976,-0.5220526453759322,833631,Latin,Pop/Rock
-0.0796583996515285,-1.4048013246860251,0.6843736121528878,-1.1045851027828273,-0.1115310487764706,1.1423552451783667,0.1918307072887111,0.0943435258764727,-0.6097716821552045,783909,Latin,Country
-2.0764433308873804,1.1517116854537206,0.2808156552382458,-0.7187968643427946,-1.6471384385407908,-0.242496093481573,0.1616613939976054,-0.4776328746711376,0.0709916602394767,757342,Pop/Rock,Pop/Rock
-1.0498368074072055,0.7575309738149104,-0.275475485976891,-0.487511997337391,-0.7051173739739366,-0.3272835009592381,0.2388692335367893,0.0269508941453964,0.2324880000084194,260206,Pop/Rock,Pop/Rock
1.2293347582899634,-2.176682235622109,0.2624415149556574,-0.9023608606321458,0.0789748445022707,0.3468423055993129,-0.238996398176336,0.1152123014688936,-0.2406312786577745,190946,Country,R&B;
0.2282047583023129,1.6695707962381952,-0.5438435424722555,-0.2702759966172931,-0.8818312240408774,-0.2161688320766339,0.7597085178401064,0.4636909577799404,-0.2310625920687554,771438,Pop/Rock,Pop/Rock
-0.0486617770258891,-1.6435212029511277,0.4182885693468142,-1.0585566496293348,1.354001447934911,0.8277850380289388,-0.1498273202392807,-0.5530874465953851,0.0386251265422147,120521,Pop/Rock,Pop/Rock
2.732170682223861,-0.080506655354933,-0.0347649329790794,1.861860270344201,0.2252964183497502,1.376393226962019,-0.5293884732827941,-0.0935407035227717,-1.0150228945812512,142767,Jazz,Jazz
1.5362050190971197,-0.5137565019640751,0.0223424392127205,-1.44129988714956,1.0217082442847727,0.0299704495227138,-0.8128105753813192,0.5454265949911399,-0.1949956616058795,686897,Pop/Rock,Pop/Rock
0.1922476317972156,1.5883153304848951,-0.1953061753128326,0.5576598849936248,-0.5500304574350732,-0.8266662986575645,1.2553953298252556,0.5696387526560464,-0.8044301715317133,685647,Pop/Rock,Pop/Rock
