,artist_names,artists_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,label
30,"[""Howlin' Wolf""]",[276085],-0.8436515630999712,-0.5616951072323056,0.10515621396254222,0.16033155846870542,-0.28005489035665593,0.7080710335351182,-0.07551651541394545,0
31,"[""Howlin' Wolf""]",[276085],-0.5069153673510585,-0.4427553008076724,0.09483218626237333,0.1873961632508952,0.21404403440707068,0.8495658570153891,-0.37814184542045065,0
32,"[""Howlin' Wolf""]",[276085],-0.5581426350966224,-0.40262384010558855,0.17441185026151568,-0.06629316451879355,-0.32927235307530445,0.6840445749877695,0.020694838210688564,2
33,"[""Howlin' Wolf""]",[276085],-0.5163463588472881,-0.6755275546402385,0.3705260079428778,-0.05797557633099906,0.1331345462273848,0.6809998130892571,-0.1766008666593924,0
34,"[""Howlin' Wolf""]",[276085],-0.6054438556809548,-0.6802182561219395,0.2960999600627417,0.02970812481671458,0.1470665851332043,0.6354421936856345,-0.09493429842190564,0
35,"[""Howlin' Wolf""]",[276085],-0.6914251107224821,-0.3683102310233916,0.6792899053508714,0.010414600997911569,-0.0487342035489276,0.5595043628685128,-0.3782300839431947,0
36,"[""Howlin' Wolf""]",[276085],-0.5577695326007583,-0.6316988859430843,0.2533969693893893,0.07776331692773215,-0.0495819288396879,0.5468338655125966,-0.12213516211083712,0
37,"[""Howlin' Wolf""]",[276085],-0.475596715798589,-0.5450010783386144,0.19840967162689868,0.1573784632188139,-0.6686054936726251,0.6933387284779199,-0.08264631924238497,2
38,"[""Howlin' Wolf""]",[276085],-0.9546931696635412,-0.7263160849274859,0.16924593908246516,0.3097076029870053,-0.7872326482598917,0.845619194113967,-0.18346175700359427,3
39,"[""Howlin' Wolf""]",[276085],-0.4849393075851665,-0.5895898803748237,0.22581483902527585,0.10519116686334322,-0.6825256001290094,0.6513529397626433,-0.03881240711793288,2
40,"[""Howlin' Wolf""]",[276085],-0.9343093894696396,-0.6869817903591766,0.1140395254535762,0.08420425696185939,0.18589128595051446,0.7606490719136779,-0.08079898438759693,0
41,"[""Howlin' Wolf""]",[276085],-0.9138407056726422,-0.4851636355340135,0.07510497087482486,0.07971481881927082,-0.018269944549246308,0.6514745080520189,-0.092923822882174,0
42,"[""Howlin' Wolf""]",[276085],-0.79464585932611,-0.5667503861901905,0.16947617619021435,0.2018657021613455,-0.6453218074488436,0.7204405338125537,-0.14964076943438304,3
43,"[""Howlin' Wolf""]",[276085],-0.6796419171715543,-0.7064453343685989,0.2509402619978125,0.043927001102120215,-0.017935462651204978,0.7825078005139908,-0.04332581383608748,0
44,"[""Howlin' Wolf""]",[276085],-0.7921536968562425,-0.3283527304649704,0.06989319624698805,-0.03817850481212515,-0.4828035031517173,0.8317373513794013,0.04655236896541305,2
45,"[""Howlin' Wolf""]",[276085],-0.9454263725308132,-0.4256643671778984,0.263348257372669,0.2316031135489901,-0.2800090599455876,0.5773291165080392,-0.1916151865773493,3
46,"[""Howlin' Wolf""]",[276085],-0.9180948727966164,-0.3432193753796483,0.20571927396112752,0.05034388484736097,-0.2051269579589773,0.6662939028224486,-0.17158076299508832,0
47,"[""Howlin' Wolf""]",[276085],-0.7409441928406717,-0.7231533067696184,0.3705560437393053,0.1618205559964967,-0.4555973800882971,0.7854723030845442,-0.2009579006049418,2
48,"[""Howlin' Wolf""]",[276085],-0.7149070294134521,-0.6843600165039335,0.27373836756839953,0.07418594495058735,0.1607009978500649,0.6683890809190696,-0.12814884637430418,0
49,"[""Howlin' Wolf""]",[276085],-0.7393768538270373,-0.552354320509941,0.17973659684668342,0.0682948190003162,-0.0245858622449225,0.6544285698343189,-0.047324959973825666,0
50,['Sex Pistols'],[418740],-1.2046776784396969,0.006566371321145224,-0.03571136352256072,0.1501893947353068,-0.5570021332728085,0.5904925719964089,-0.1202555279557318,3
51,['Sex Pistols'],[418740],-1.2876142577648233,0.07959112775968889,0.3563743738371936,-0.015046953828628268,-0.19308566989525944,0.7133996023802242,-0.38017682405453707,0
52,['Sex Pistols'],[418740],-1.3112814295157162,0.0748789559548202,0.1057826504283177,0.15240297034012878,-0.5493809924883866,0.603736117139027,-0.21964278455601455,3
53,['Sex Pistols'],[418740],-1.1461361095711933,0.2228884059162471,-0.02835053082901909,0.15965533173222676,-0.4049047613251137,0.3478275797041709,-0.02871190511390556,3
54,['Sex Pistols'],[418740],-1.2800232648775158,-0.054027313377547966,0.018251822796445823,0.2198241036651732,-0.186603516837173,0.4698474472574909,-0.11128901803660482,0
55,['Sex Pistols'],[418740],-1.2203475551000722,0.18326930415274084,0.02181059281074511,0.2527405773113041,-0.7461149194665979,0.4459084181984849,-0.03826569979286343,3
56,['Sex Pistols'],[418740],-1.2065454695151872,0.21484505062429715,0.06327235814363022,0.13447329359533028,-0.30932208786939835,0.3677032568860556,-0.07997828604064565,3
57,['Sex Pistols'],[418740],-1.2715775438162251,0.06307522711191274,-0.013304224623209557,0.1813145457956009,-0.6436757271935435,0.5754184799063657,-0.1340119836019348,3
58,['Sex Pistols'],[418740],-1.1915328521149524,0.1367644600591583,-0.00261185289386594,0.04911538208486865,-0.03806912083155649,0.4239922787298134,-0.07881384082425955,0
59,['Sex Pistols'],[418740],-1.1830173159254906,0.2879160427501688,0.2060056995775504,0.08237259387579929,-0.49228295838894004,0.4815223081033508,-0.09316352481162107,3
60,['Sex Pistols'],[418740],-1.2436570924111718,0.3700538054181133,0.1843816619255197,0.09756328131293192,-0.6700856998486067,0.5141906156334817,-0.09562724967290806,3
61,['Sex Pistols'],[418740],-1.3320931288300806,0.05710438825413085,0.1682604813020106,0.10352313774778367,-0.27481713304950084,0.6496675048362968,-0.16409970861210105,3
62,['Sex Pistols'],[418740],-1.2375530424693402,-0.06611805212206395,0.012785886719895029,0.1986778638662419,-0.2817752997103257,0.484436188927494,-0.16694171054160833,3
63,['Sex Pistols'],[418740],-1.2182264824714504,0.3201901105546197,0.16546062776548895,0.025336387545769758,-0.043507270207841765,0.4173436506999262,-0.09508763526772082,0
64,['Sex Pistols'],[418740],-1.2368461394203234,0.09566001721993576,-0.04997538369769695,0.08570228746463472,-0.029942845911624463,0.4213238227842034,-0.06312090489139842,0
65,['Sex Pistols'],[418740],-1.270232918706136,0.15146379693983156,0.0001890455805926416,0.21766556661752276,-0.7250802837087912,0.6064648931576863,-0.18289096123585985,3
66,['Sex Pistols'],[418740],-1.087076242769695,0.14486309757363214,-0.11073790730790108,0.36323928796162985,-0.5661239703561924,0.8237168075862956,-0.5957569746248693,3
67,['Sex Pistols'],[418740],-1.335604893852773,0.012124695578110932,0.1615828410901004,0.22044694183687813,-0.6293510565338395,0.6040693179399461,-0.2564410196975799,3
68,['Sex Pistols'],[418740],-1.2720813553683847,0.06569490267423034,0.06783122086352887,0.17086832167904292,-0.3736309158225761,0.5262407447518253,-0.14375468251698018,3
69,['Deep Purple'],[192382],-0.5003560568082025,-0.08376934509626326,0.0585091419338328,0.07095990993146704,-0.8943040202790404,0.5403788451851481,0.14585748036134294,2
70,['Deep Purple'],[192382],-1.0495987838154108,-0.26979893700515184,-0.00974136428755138,0.26178574836927604,-0.17733167881663942,0.559851082617871,-0.3025199031568486,0
71,['Deep Purple'],[192382],-1.0019348490975983,-0.5241969895410891,0.1222862364203948,0.3112211160074844,-0.2657208778552257,0.5762800974110143,-0.18207107699720204,3
72,['Deep Purple'],[192382],-1.0810040210964054,-0.024048253540890942,-0.04951596751221369,0.1764192776505032,-0.4819080898613531,0.4835686089467971,-0.048020497954765685,3
73,['Deep Purple'],[192382],-1.0526599392899874,-0.18798470170177586,-0.015018518167440926,0.41757228949684266,-0.5531634627882089,0.915019904979404,-0.5480438211676343,3
74,['Deep Purple'],[192382],-1.0844728763122091,-0.3514522925312253,-0.00763202646875542,0.3581337113317471,-0.23412264845303646,0.6521029940189272,-0.29044032001719383,3
75,['Deep Purple'],[192382],-0.8056942368569214,0.3843753706784165,-0.11559078536212093,0.33816627029794777,-0.5866082946056373,0.8101961756329007,-0.5228485484789898,3
76,['Deep Purple'],[192382],-1.2060017097904567,-0.1263142631839234,0.09213342554642658,0.3559591481327204,-0.6036805972810512,0.6655648002484018,-0.3107945389509216,3
77,['Deep Purple'],[192382],-1.3053834690257096,-0.08959045531414554,-0.0017006711524123028,0.1588019271727857,-0.4320110292401561,0.8065206599213401,-0.12730778662137338,3
78,['Deep Purple'],[192382],-1.3285173912428294,-0.3237668356798021,-0.042477684664842384,0.22702292804486846,0.021271020881611008,0.6047337090176753,-0.1809498933247593,0
79,['Deep Purple'],[192382],-0.9078813330604236,0.2758608841851088,-0.16753022059982428,0.422878813452393,-0.4790867206270754,0.761121325989358,-0.5561460671028851,3
80,['Deep Purple'],[192382],-0.5580526227892513,0.20477808085057708,-0.05178447323911202,0.15414875298378647,0.10964522533575936,0.1909258019981097,-0.20015012267684013,0
81,['Deep Purple'],[192382],-0.8853200479026867,-0.3211894322170793,0.0984266021371851,0.3308140312633452,-0.8278312460851724,0.5596197840275261,-0.22042305441663693,3
82,['Deep Purple'],[192382],-1.0032796814791676,0.2547519260800506,-0.02807245387763793,0.46969074443116904,-0.7217806591325622,0.9231508054354274,-0.7329417108253291,3
83,['Deep Purple'],[192382],-1.096285111628538,-0.1585110021386605,0.025751460441119492,0.15890488982822246,0.14909704158767798,0.35359817266687393,-0.1513201205135594,0
84,['Deep Purple'],[192382],-0.872966145117117,0.22746858974770826,-0.08547013254654376,0.23857726986359615,-0.6566750373992861,0.515433982116926,-0.1176567616660065,3
85,['Deep Purple'],[192382],-1.2002356159192802,-0.31262255907280984,0.16473113620896235,0.2306423215810249,-0.16893276738967586,0.6368774573277616,-0.2505956435622314,0
86,['Deep Purple'],[192382],-0.6627520686973852,0.05775608206829095,-0.013915730024464041,0.3328811759692853,-0.4795247790374787,0.4086732092174671,-0.13568290410592462,3
87,['Deep Purple'],[192382],-0.8726420083333933,-0.17911952773012307,-0.10420542852531224,0.4564614893574481,-0.2915776183809224,0.7923159633749421,-0.577536001082525,3
88,['Deep Purple'],[192382],-1.0316503919192035,-0.3099816189644621,0.053559659499182906,0.25473627258331905,-0.010745948294075549,0.45999986070012605,-0.16839206775514606,0
89,['Deep Purple'],[192382],-0.4525508628662779,-0.3597434121834604,0.1273540723756595,0.10216147039415163,-0.877634650816048,0.5860087791817432,0.10308700778289588,2
90,['Deep Purple'],[192382],-0.8389046846643938,0.2449619296787041,0.039191430024319886,0.3057515462273614,0.07710531727232978,0.8796672434171761,-0.7741050174140759,1
91,['Deep Purple'],[192382],-1.1428752101866737,-0.20199281036876304,0.1772273287906261,0.30747004902449043,-0.6362072629249652,0.5429647387559119,-0.2545625417841139,3
92,['Deep Purple'],[192382],-1.1977747251485258,-0.2212639896228072,-0.029974684153613557,0.37241447924527177,-0.6080058899144912,0.6181852589313073,-0.21469006662755927,3
93,['Deep Purple'],[192382],-0.91046606334588,-0.2854875712005765,-0.0711449157731768,0.4715116107058864,-0.3919917156914376,0.7541834475422152,-0.4978449126292805,3
94,['Deep Purple'],[192382],-1.094956231728272,0.4032190561123809,0.052070542625014135,0.08132371131373889,0.0163389198020918,0.7387496796544178,-0.3579786870631477,0
95,['Deep Purple'],[192382],-0.9034082921261122,-0.07179442208254737,0.12850764560352695,0.2707926243090523,0.017911465839463434,0.6142949458257551,-0.4997648498545077,0
96,['Deep Purple'],[192382],-1.3018506080494183,-0.13858338799708195,-0.0012871297729850266,0.22033760502193508,-0.34915196784484404,0.6287667304946877,-0.1584224942529086,3
97,['Deep Purple'],[192382],-0.9291632529011912,-0.12039656999666777,0.08739727734794897,0.15129447728100093,0.1350521665732142,0.33595018390060777,-0.061244979031829676,0
98,['Deep Purple'],[192382],-0.9502681646788445,0.12009774983640124,0.12231534061195867,0.18577874755483875,0.17198899235460952,0.4778748061100878,-0.3000078128455181,0
99,['Deep Purple'],[192382],-1.1428313112943855,-0.2406537948052025,0.02045196666639593,0.24581881159022256,-0.36052587425256655,0.5497448126954494,-0.10067596065345358,3
100,['Deep Purple'],[192382],-1.2476016413899294,-0.284019977039531,0.032022428806760546,0.3823519734734023,-0.6126344728183167,0.5581044673959151,-0.19300405076629326,3
101,['Deep Purple'],[192382],-0.6376584332449812,-0.19125732966850087,0.09226200549580504,0.18589875464348232,-0.6951827986121433,0.42255486477549736,-0.015372300288436044,2
102,['Deep Purple'],[192382],-1.1529571765149256,-0.18281858314405014,-0.024537416801935292,0.3873636878980344,0.2337040196471044,0.5782366117610561,-0.41077894959363215,0
103,['Deep Purple'],[192382],-1.0954887404750229,-0.026980822428437745,-0.06056085219358336,0.3206654994064045,0.2371530703067918,0.6959269412186504,-0.4461537226135825,0
104,['Deep Purple'],[192382],-1.1076493036436723,-0.06936134676863988,0.14486199170890618,0.3429712870011964,-0.6380144650666061,0.5266826034277763,-0.0530661925637348,3
105,['Deep Purple'],[192382],-1.0799437305081956,-0.17134963763888286,0.13049825639789847,0.1600704017425186,0.16229715011832652,0.43189744805798014,-0.22184980610750726,0
106,['Deep Purple'],[192382],-0.6430967937795029,0.17949610701801366,-0.2539477651354683,0.3153715815360057,0.05602968083413496,0.8515308002757156,-0.3643075170546853,1
107,['Deep Purple'],[192382],-1.328851110007972,-0.1825587601720677,0.19995663127838972,0.24590192254230964,-0.6057921489952036,0.7540558495229172,-0.3347835946649049,3
108,['Deep Purple'],[192382],-0.7112190686672701,0.08801395893260103,-0.003877049031712531,0.08537012295608683,-0.7220562807885167,0.3224521263043426,0.044091469757204085,2
109,['Deep Purple'],[192382],-1.2101592716888392,0.012703010673867284,0.16188663569132025,0.2294172569764868,-0.8168929612135157,0.6566460181191516,-0.1561940156038593,3
110,['Deep Purple'],[192382],-0.8857911078268728,-0.12838521798440106,-0.01763526457485164,0.3838541643578715,-0.8411179301087355,0.412552722905044,-0.020721694992337336,3
111,['Deep Purple'],[192382],-0.7793163690843109,-0.2464857664796799,0.06916037692508907,0.12952061864663755,-0.4905066880203992,0.5968602027814747,0.0170803302664979,2
112,['Deep Purple'],[192382],-0.9824192051020006,-0.2550004307561421,-0.0015285098039096569,0.2720431453963261,-0.464751455889241,0.5417715047862061,-0.036609065625195454,3
113,['Deep Purple'],[192382],-1.1765057883818633,-0.2894087108101271,-0.039993163624041685,0.2484985461671321,0.0016414434430486752,0.4950643212420006,-0.09938777788935672,0
114,['Deep Purple'],[192382],-1.014636230788846,-0.017473027326607726,-0.009593233967989659,0.3656200080354353,-0.7369174083293764,0.4201422038428527,-0.13021957660890782,3
115,['Deep Purple'],[192382],-0.9296904704260618,-0.3796004858659887,-0.08876153786923018,0.4110622469265237,0.2611747061739929,0.7977564011990865,-0.529249278656966,0
116,['Deep Purple'],[192382],-1.2828261776589174,0.07578069678875379,0.06436287440079065,0.16481603032442751,-0.62771533327711,0.7087829958397983,-0.1477869161811569,3
117,['Deep Purple'],[192382],-1.1603064797231974,-0.18180631868127844,0.19006990073885904,0.23357112763479726,-0.00810405468072252,0.4326172634073296,-0.2643543899777371,0
118,['Deep Purple'],[192382],-1.1186599007980589,-0.17111953359974086,-0.07710999594078984,0.5462187322740588,-0.5266456296060118,0.9019181387675564,-0.6267876702170422,3
119,['Deep Purple'],[192382],-1.269413388877778,-0.033988201748883916,0.14787736151421518,0.2930670253573264,-0.4495956527960006,0.4701017505349839,-0.3146768823197141,3
120,['Deep Purple'],[192382],-0.6950641676733488,0.09666853665306298,-0.11856044668544335,0.3852006056753172,-0.6015997495573517,0.7237318271524178,-0.3432540829018877,3
121,['Deep Purple'],[192382],-0.8516895895669354,0.13407340894067624,-0.13871489928784556,0.2634261420947259,-0.4004945389154503,0.9229765316438704,-0.3340096583070666,3
122,['Deep Purple'],[192382],-0.5361503514589152,-0.3025932156416069,0.13115405843722142,0.12098384095194402,-0.08553964945536639,0.24469821499581604,-0.0030458207599241838,0
123,['Deep Purple'],[192382],-1.2378465812331314,-0.1568472792643125,-0.032551105241108484,0.3933344329098953,-0.7976329963407697,0.5597648913855551,-0.12523982056717564,3
124,['Deep Purple'],[192382],-0.8995572100901378,-0.00022265342128600802,0.018800018496412867,-0.03509895935324665,0.12534107004514392,0.5196298967698924,0.05834332785248299,0
125,['Deep Purple'],[192382],-0.8505749988124397,-0.5252481479459798,0.11620181233848965,0.23583957028614,0.199995534076036,0.6880082835448651,-0.28586708120885795,0
126,['Deep Purple'],[192382],-0.8769373318079883,-0.2649335569009876,0.025147430909294943,0.28212543533920265,-0.2743392337507132,0.5463207460907005,-0.1764825729731408,3
127,['Deep Purple'],[192382],-1.1322068950010675,-0.22204023077616167,0.18149429377969514,0.21603240728604725,-0.2763746337532799,0.5734431022086544,-0.3132569026376624,3
128,['Deep Purple'],[192382],-0.9622543481433812,-0.2374192260964644,0.02502509312124809,0.2911592505082073,-0.6451397664106877,0.5623991617965717,-0.040590887811179886,3
129,['Deep Purple'],[192382],-1.0884757145881616,-0.08023298034617707,0.1369125016602636,0.21202000309968344,-0.3728446500169274,0.5438344551874618,-0.15853189610912718,3
130,['Deep Purple'],[192382],-1.2740056432744509,-0.05078569162554771,0.031047305585046214,0.19793465763101767,-0.7999138911706636,0.7981670603095549,-0.14289332743088135,3
131,['Deep Purple'],[192382],-1.170051816271271,-0.18503006495737656,0.023378503244707995,0.27963772933891423,-0.44387157696630974,0.6034330840678584,-0.2194922992910746,3
132,['Deep Purple'],[192382],-1.0813210479127728,-0.3192544818097357,-0.034190863935006865,0.2901548331131989,-0.6782091992515993,0.9416837922266866,-0.22763421895796096,3
133,['Deep Purple'],[192382],-1.2732973025170156,-0.1765797668880829,-0.02319851379874624,0.34637545234049105,-0.3846178532054882,0.8502570620956089,-0.4124053301211924,3
134,['Deep Purple'],[192382],-1.2596689227021365,-0.3610616307459975,0.17424039509854775,0.3888771305740151,-0.6042080344196323,0.6063591934731392,-0.3224489462457558,3
135,['Deep Purple'],[192382],-1.3169693600821253,-0.2711252181187843,0.026152835303463986,0.3834694833482626,-0.7838769361107405,0.6585639752864307,-0.23276592508058566,3
136,['Deep Purple'],[192382],-1.2071409163352982,-0.2687998856167181,0.026288538712801738,0.3303917387543793,-0.4435451579625633,0.5119788841927596,-0.16478083973163754,3
137,['Deep Purple'],[192382],-1.1889754493740503,-0.4555060010618125,-0.0057644834002169906,0.3578585435195949,-0.7761813958569084,0.8073745683307629,-0.17751279796391106,3
138,['Deep Purple'],[192382],-1.2183298921017032,-0.1465481949791395,0.08359764655471649,0.2858748531334086,0.21726041988002964,0.5690495900092758,-0.4307642812156161,0
139,['Deep Purple'],[192382],-1.0096160304475013,0.2716474217705875,0.1158027714927101,0.1499676433852598,-0.18486121864020413,0.6116263514091859,-0.3489512296185463,0
140,['Deep Purple'],[192382],-1.3178142962021762,-0.2612144722643394,-0.034949671235027235,0.2604065024878698,-0.4280146890441779,0.6820853342549512,-0.16458844532587116,3
141,['Deep Purple'],[192382],-1.3239811771670609,-0.2354276436435444,0.058150279798638925,0.2072002694253336,0.016425390986843782,0.5921435731172217,-0.21073533427208105,0
142,"['Shooter Jennings', 'George Jones']","[36312, 944310]",-1.3396121724454455,-0.03019052141655775,0.3119080087138077,0.2461117172803161,-0.6203479653877032,0.6275528891984656,-0.3475570633690753,3
143,"['Wolfgang Amadeus Mozart', 'Benjamin Britten']","[26350, 796872]",0.2629601027554888,0.12508450054171544,0.02193810707006397,0.2405007041280598,-0.7533912338518863,0.7211714921546041,-0.4334862091955793,1
144,"['Wolfgang Amadeus Mozart', 'Bidu Say?o']","[26350, 1950198]",-0.31490630557106153,-0.4131973321894573,0.21773833454712554,-0.07833486908956362,-0.1880180909341249,0.4746286114656931,0.0656830881463556,2
145,"['Wolfgang Amadeus Mozart', 'Bidu Say?o']","[26350, 1950198]",-0.25169865410851683,-0.32372533350846544,0.20371870354177185,-0.02366385121631503,-0.8245751629024352,0.5412460292626825,0.08405558010460526,2
146,"['Wolfgang Amadeus Mozart', 'Bidu Say?o']","[26350, 1950198]",-0.2126009003514272,-0.413376662867651,0.2791076048509503,-0.0632646764455683,0.06680867448967785,0.3094819668782678,0.06528626602486935,0
147,"['Wolfgang Amadeus Mozart', 'Bidu Say?o']","[26350, 1950198]",-0.17584841410171215,-0.20008000995627975,0.2770633009628537,-0.14252718629331435,-0.3878399893330694,0.5154785924318835,0.1288557960508275,2
148,"['Wolfgang Amadeus Mozart', 'Bidu Say?o']","[26350, 1950198]",-0.15216957680028395,-0.18001469969272654,0.2589050492637653,-0.20130922812562055,0.0377544330522263,0.2841825215206989,0.110085008671908,0
149,"['Wolfgang Amadeus Mozart', 'Bidu Say?o']","[26350, 1950198]",-0.12369184267484593,-0.0997907325364002,0.20121809792217665,-0.15341731235099876,-0.2209357111612256,0.3737667976406988,0.08925015336283718,2
150,"['Wolfgang Amadeus Mozart', 'Cecilia Bartoli']","[26350, 641626]",-0.18056590936596828,-0.29026333361386103,0.20795766940546373,-0.05665275156038591,-0.8323226335414885,0.5664058123521366,0.1335206015304192,2
151,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.2514588415770592,-0.13759555747779206,0.0405524530872346,0.15769931195827935,-0.28117936416484884,0.9212062654930924,-0.3807762782041992,1
