,artist_id,popularity,count,follower_num,entropy_weight
106,577531,14.97701149,87,80,0.00118444078319916
107,175286,35.7,250,49,0.00118102834222624
108,895136,44.33333333,126,72,0.00117953977020161
109,260206,43.05405405,222,54,0.00117899593151486
110,197424,37.84458078,489,4,0.0011780429488354401
111,569685,30.53023256,215,55,0.00117360801114835
112,821571,35.66101695,59,84,0.00117180575323222
113,9680,16.63934426,366,26,0.00116281233328898
114,326249,54.07,200,55,0.00114209045037234
115,615119,36.5,236,48,0.0011366630326561699
116,71209,41.83561644,146,64,0.00112694729893675
117,766893,31.68181818,242,46,0.0011252854638505
118,189644,13.86448598,428,11,0.00112076419225326
119,815039,22.0130719,153,62,0.00111597837736186
120,203008,35.96721311,305,33,0.00111098943831911
121,404434,26.84952978,319,30,0.00110517928767194
122,44764,36.74829932,147,62,0.0011040414717494599
123,764702,25.90357143,280,37,0.00110137748538601
124,350840,34.440318299999994,377,18,0.0010920872199147301
125,31685,39.46829268,205,50,0.00109033578972607
126,5882,31.62222222,90,71,0.00108289720043325
127,755156,38.18604651,86,71,0.00107452861700261
128,38936,44.81481481,216,46,0.0010671692992553
129,39656,15.10714286,308,29,0.00106613052201813
130,256349,18.95192308,312,28,0.0010635284600136099
131,422405,29.95804196,143,58,0.00104486295143857
132,216348,21.7235023,434,3,0.0010372922552249401
133,685647,33.33027523,218,43,0.00103347452854413
134,55128,23.96,100,65,0.00103122921393488
135,260038,18.05853659,205,45,0.0010262291098010802
136,814751,35.54368932,309,25,0.00102187634008063
137,233066,37.31007752,129,58,0.00101360495911363
138,208774,44.47107438,121,59,0.0010083980271410001
139,852007,31.83516484,182,47,0.000999654447205222
140,262255,47.94607843,204,42,0.000990849709728402
141,51992,32.71428571,28,75,0.000989632410170047
142,131627,45.26556017,241,35,0.0009895969135509108
143,501407,40.5511811,127,55,0.0009725698166563789
144,332141,24.47826087,138,53,0.000971268748751712
145,105354,34.28333333,120,56,0.000967970012931463
146,117844,35.99256506,269,28,0.0009668237729193301
147,295756,37.56097561,246,32,0.0009632749468824971
148,46699,27.43283582,134,53,0.0009624454783936859
149,94210,23.94754098,305,21,0.0009620923820187881
150,757342,48.65919283,223,36,0.0009609266692437301
151,190946,9.954751131,221,36,0.0009514530100109419
152,232480,37.62169312,378,6,0.0009474040355940221
153,163229,39.40909091,264,27,0.0009434779244413779
154,472102,57.159601,401,1,0.0009413298955090711
155,266160,10.67532468,154,47,0.0009326203896576849
156,170369,40.59278351,194,39,0.0009300889383552911
157,37730,50.61797753,178,41,0.0009191337710892641
158,799053,27.62051282,195,38,0.000918471681740384
159,672910,32.60526316,76,60,0.000915735917540426
160,642542,31.4,60,63,0.0009156478601457651
161,14651,30.15503876,129,50,0.000914448353828212
162,413524,48.09836066,122,51,0.000912898630967384
163,259529,12.02439024,123,51,0.000910652965823525
164,781837,37.81603774,212,34,0.0009097092839950641
165,858710,25.2455516,281,21,0.000907083007833506
166,751019,26.48913043,184,39,0.0009053234784025891
167,291043,38.69144981,269,22,0.000893472354205459
168,336783,48.15625,64,60,0.00089010855605085
169,686897,32.51141553,219,31,0.000888287401666019
170,108826,24.47916667,96,54,0.0008869981993450811
171,232564,42.43195266,169,40,0.000885130770989085
172,742899,21.55749129,287,18,0.0008835659065115599
173,922728,40.81818182,242,26,0.000880798381981593
174,594665,39.62135922,103,52,0.000880434074274025
175,174557,41.15217391,92,54,0.000879903153124233
176,58549,34.70769231,65,59,0.000878431297631639
177,7920,48.95833333,144,44,0.000877608800092962
178,182598,30.94736842,38,64,0.00087729758763879
179,936206,36.07009346,214,31,0.000877241364508865
180,135273,37.86979167,192,35,0.0008760205463247651
181,605375,44.73819742,233,27,0.0008728842862136889
182,864209,35.5509434,265,20,0.000859317429644172
183,820434,50.63846154,130,45,0.000857918174037555
184,62823,36.81521739,184,35,0.000857496727800423
185,842802,30.17647059,136,44,0.0008568517287336281
186,590479,30.11612903,155,40,0.000851395056118283
187,112789,48.21556886,167,37,0.000844415929830558
188,678009,19.775665399999998,263,19,0.000840450443152528
189,159699,35.74675325,154,39,0.000837523618434814
190,140499,36.0,148,40,0.000836044201444113
191,848784,6.708333333,96,50,0.000835631847802285
192,744796,29.4,200,30,0.0008319349856131169
193,193320,39.3125,208,28,0.000827010903646924
194,78044,41.87640449,178,33,0.0008197772969865349
195,129775,32.26530612,98,48,0.000818885405366794
196,582313,40.83333333,60,55,0.000818581029000452
197,798662,32.43298969,194,30,0.000818523852532407
198,640675,9.953020133999999,149,38,0.000810497912555439
199,1098,41.70967742,124,42,0.000806154407836333
200,894335,28.01333333,150,37,0.000802790086652224
201,866786,31.9375,32,59,0.000802219582611426
202,72041,38.04366812,229,22,0.0008014359223065259
203,247966,21.18150685,292,10,0.000796757667834682
204,75100,33.57303371,178,31,0.0007941674463394799
205,128440,38.23036649,191,28,0.000787793777522969
206,319347,42.51094891,137,38,0.00078701305590403
207,855423,35.64864865,148,36,0.000786872325814504
208,187581,33.31428571,105,44,0.000785982035444273
209,615026,4.990595611,319,4,0.000783096052825799
210,540883,48.95348837,172,31,0.000782311825327717
211,645612,26.48484848,66,51,0.0007814390427660219
212,781423,21.68292683,328,2,0.0007813249527912111
213,76057,35.68571429,70,50,0.000779511731068373
214,690254,39.76635514,214,23,0.000779451787098333
215,137494,32.9375,64,51,0.000777654195258665
216,208076,38.73684211,133,38,0.000777342117972485
217,11707,40.23300971,206,24,0.000773401513577368
218,792953,22.52941176,68,50,0.0007732565817818
219,293896,43.45251397,179,29,0.0007731471101428191
220,486047,43.68379447,253,15,0.000771346028117619
221,806336,43.72068966,290,8,0.000770435566939908
222,248392,22.601010100000003,198,25,0.0007650712032166901
223,957296,31.4,165,31,0.000764008373063177
224,81083,18.0,16,59,0.000763681830509542
225,243008,48.03478261,115,40,0.000761697591303684
226,61172,39.904761900000004,126,38,0.000761397156006262
227,76881,13.38888889,36,55,0.000759950730532688
228,937003,34.21428571,56,51,0.0007594240773935519
229,674887,37.09852217,203,23,0.000753828121150205
230,227527,15.03846154,156,32,0.000753539242541664
231,424244,43.13812155,181,27,0.00075314143830944
232,625739,37.94583333,240,16,0.0007530197547607981
233,87985,33.95238095,84,45,0.000750068041434179
234,234325,32.68493151,73,47,0.000749184599857165
235,130689,39.5915493,142,34,0.000749012015227015
236,661524,39.17021277,141,34,0.000746660065349608
237,775877,60.68387097,155,31,0.000744708797602996
238,184043,54.31944444,144,33,0.000743183247755346
239,351733,42.79710145,138,34,0.000740220362538249
240,926548,41.65384615,52,50,0.000738883914423328
241,378624,27.83766234,154,31,0.000738272018976681
242,177060,37.84848485,132,35,0.000738085623889087
243,355142,46.11538462,312,1,0.000735339077698799
244,639053,31.17857143,56,49,0.000734477836911071
245,118544,34.72727273,66,47,0.000733349795975295
246,36521,44.65384615,156,30,0.000732706330463933
247,467749,18.95192308,312,1,0.000731917072261854
248,240865,30.78947368,76,45,0.0007312786188024941
249,29884,39.55279503,161,29,0.000731276158890691
250,891063,39.78362573,171,27,0.000729730138412228
251,500992,44.64705882,170,27,0.00072804395458036
252,600069,35.33116883,308,1,0.000724785018481625
253,6334,23.01829268,164,28,0.000723807879828254
254,987491,33.75,40,51,0.000722583657293543
255,206967,10.13265306,196,22,0.000722057010351081
256,138520,30.05555556,72,45,0.000721990678530397
257,176936,18.2,40,51,0.000720624695455555
258,484396,17.91666667,72,45,0.0007204614425116781
259,376204,47.00775194,129,34,0.000720060977196055
260,1589051,41.02666667,300,2,0.000719393465502315
261,1426748,41.02666667,300,2,0.000719393465502315
262,136640,28.03571429,140,32,0.0007183946835428599
263,110161,35.57391304,230,15,0.000717450334762472
264,806542,32.41964286,112,37,0.000715988101611594
265,313284,31.40883978,181,24,0.000714818094130021
266,747445,38.38235294,68,45,0.000713844191370154
267,478603,27.00990099,202,20,0.000713412593888756
268,863790,50.98684211,152,29,0.000712026764433414
269,855531,30.95833333,216,17,0.000709248489670416
270,748222,36.18367347,98,39,0.00070884190519054
271,406294,42.88068182,176,24,0.0007047689435651
272,5441,48.62264151,106,37,0.000704236103254909
273,802302,38.53773585,106,37,0.000702965624455704
274,956707,34.92481203,266,7,0.000701872679094358
275,69153,30.27586207,116,35,0.000700349707901509
276,279337,48.65789474,152,28,0.000699451464461772
277,939567,32.38461538,104,37,0.0006975927238122191
278,19701,39.05882353,34,50,0.0006971773265346111
279,422947,38.44,50,47,0.000697035588674295
280,813946,47.88709677,124,33,0.000696395499085032
281,240252,44.7611336,247,10,0.0006962790093450731
282,769444,37.83098592,71,43,0.0006961075365279321
283,477875,31.14516129,124,33,0.0006942863792972919
284,409954,19.11428571,140,30,0.000692706971053755
285,793988,25.62857143,70,43,0.0006922714270277611
286,328014,35.36363636,110,35,0.000687197432995506
287,68551,49.78703704,216,15,0.0006870566903745731
288,667669,53.12738854,157,26,0.000686945070170106
289,83013,36.96774194,124,32,0.000682737994586902
290,303506,54.33082707,133,30,0.000681051394958381
291,246885,20.20903955,177,22,0.000679647873810888
292,743929,5.401197605,167,24,0.0006793575078751481
293,811622,35.256,250,8,0.000677414374629124
294,200775,39.30769231,13,52,0.000673496201705034
295,798606,37.12121212,66,42,0.0006722418640277
296,131581,36.54385965,114,33,0.000671977791513205
297,75264,33.32653061,98,36,0.000671636257573565
298,394806,33.45631068,103,35,0.000670865056976667
299,239827,56.14042553,235,10,0.0006701261050176571
300,145128,32.76315789,76,40,0.0006701177438414049
301,181694,0.30172413800000003,232,11,0.000668476934290805
302,761179,58.78301887,212,14,0.000666712602652377
303,806829,38.0,74,40,0.000666179730788295
304,780451,32.1031746,126,30,0.000662159099665134
305,20278,33.87878788,99,35,0.000661722797367046
306,287604,35.0,2,53,0.000659947852391747
307,84053,41.42307692,52,43,0.000652881519768374
308,396676,40.38297872,94,35,0.00065104783078121
309,165011,34.541284399999995,109,32,0.0006479492541445071
310,786613,36.67346939,98,34,0.000647494092574663
311,61912,25.90357143,280,0,0.0006469470651335951
312,74005,25.90357143,280,0,0.0006469470651335951
313,840102,31.43835616,146,25,0.000646643243495582
314,96613,33.48387097,124,29,0.0006454533928573691
315,612716,49.217391299999996,69,39,0.0006438166217135469
316,314600,30.74509804,102,33,0.000643660826006641
317,548338,17.42857143,140,26,0.0006433669947130269
318,183858,36.5625,32,46,0.000643137489781845
319,311680,52.2037037,216,11,0.000638233524818819
320,961234,43.05617978,178,18,0.000635697374265816
321,678339,33.46938776,98,33,0.00063480854471759
322,134729,44.56,75,37,0.000632459309016727
323,337119,44.75982533,229,8,0.00063033536655946
324,677781,35.17647059,68,38,0.0006274669971611309
325,952794,19.73429952,207,12,0.000625735153510367
326,206407,36.95121951,82,35,0.000623029056102428
327,936425,30.17647059,119,28,0.000621260475898001
328,617844,28.10526316,76,36,0.0006204033373992519
329,785380,42.81818182,11,48,0.000620213092766627
330,781399,10.84030418,263,1,0.0006182505234527299
331,290072,37.15189873,79,35,0.000616157725408041
332,209142,38.08163265,196,13,0.000615040844729272
333,628467,56.87155963,109,29,0.000613916673462307
334,3829,43.75,8,48,0.0006134338696813019
335,182360,36.31313131,99,31,0.0006129018586998991
336,172167,39.80701754,114,28,0.00061097936219393
337,479028,14.195402300000001,174,17,0.000610584158132162
338,923033,35.93589744,156,20,0.000608789026012901
339,295276,37.09589041,73,35,0.000602357445753749
340,159214,29.59090909,88,32,0.000599049331126138
341,492331,34.7012987,77,34,0.000598969358572133
342,921965,17.6407767,206,10,0.0005986087380249121
343,592954,51.67857143,140,22,0.0005985541368864679
344,299471,37.84615385,156,19,0.000596747773528621
345,2674162,63.02040816,245,2,0.000595726313584517
346,790988,39.225,80,33,0.000594153955222037
347,136871,37.02209945,181,14,0.000592706210277617
348,82013,24.04166667,96,30,0.0005921774058577219
349,149044,41.2,95,30,0.000592040112081932
350,194703,31.413793100000003,58,37,0.0005917223720000589
351,850692,33.18888889,180,14,0.000589924438469612
352,186312,29.02816901,142,21,0.0005880165167788519
353,367188,61.74019608,204,9,0.000587284661322879
354,94205,25.68965517,29,42,0.000585743522870092
355,193231,29.88235294,34,41,0.0005854841615481259
356,127369,16.46052632,152,19,0.000584858166978492
357,266063,59.50638298,235,3,0.0005845768197072549
358,924232,16.36585366,82,32,0.000583590037920004
359,61938,35.47761194,134,22,0.000582719944485025
360,327735,33.79120879,182,13,0.0005823161557031019
361,790820,54.68965517,116,25,0.000580606282410724
362,560208,31.02597403,154,18,0.000579008934663346
363,629609,33.30379747,158,17,0.000576209470180771
364,551815,17.29824561,57,36,0.0005753633460962531
365,490952,37.56321839,87,30,0.0005731909915886361
366,774588,37.02912621,103,27,0.000573059928035788
367,289599,54.92523364,214,6,0.000572569120881836
368,51909,39.44186047,172,14,0.000572321211808234
369,402872,34.26086957,92,29,0.0005719874173892589
370,74970,16.82352941,34,40,0.000571557130520294
371,7689,49.375,48,37,0.00057099638709824
372,317545,44.11111111,90,29,0.00056863059233787
373,102050,17.34328358,134,21,0.000568153510224364
374,942529,39.96774194,31,40,0.00056757618607561
375,487186,37.6,20,42,0.000566554131571386
376,888730,15.51785714,112,25,0.000566476005169055
377,931086,33.73643411,129,21,0.000558724337506702
378,500889,33.67142857,70,32,0.000558183716370654
379,941579,47.57142857,14,42,0.000554017090901038
380,610706,38.08536585,164,14,0.000553759357886839
381,667794,33.02380952,168,13,0.000550035291160925
382,833631,44.01769912,226,2,0.000549653843383459
383,170770,46.55555556,135,19,0.000549568685358972
384,959770,23.5,40,37,0.000549345734696851
385,1482685,47.44491525,236,0,0.000548510497958171
386,120010,51.78238342,193,8,0.0005484607132171349
387,892771,35.37037037,108,24,0.00054749960430895
388,70715,24.6124031,129,20,0.0005452930047674281
389,38466,26.84939759,166,13,0.0005446597082565
390,343930,35.0,48,35,0.000544621643207687
391,825208,19.58333333,48,35,0.000542679478469713
392,958533,20.95,160,14,0.0005424051918789981
393,312890,57.86086957,115,22,0.000541861206073983
394,825251,46.09589041,146,16,0.000537952644806715
395,664378,32.01754386,114,22,0.000536306638405621
396,480086,41.67948718,156,14,0.0005358211739153219
397,58372,35.73333333,60,32,0.000535454765157395
398,783909,44.04,225,1,0.000535075878921974
399,749970,30.48148148,108,23,0.000534601807376205
400,804476,34.97674419,129,19,0.000534316783103935
401,750742,51.2688172,186,8,0.000532303920580513
402,522768,44.25324675,154,14,0.00053154767037557
403,170815,28.0,32,37,0.000531521671737833
404,249973,30.640625,128,19,0.00053147165574518
405,311074,13.73056995,193,7,0.000531385108973247
406,69986,45.07086614,127,19,0.000530990681680598
407,102985,39.46478873,142,16,0.000527921787650653
408,219483,38.2,40,35,0.0005266338085194481
409,92942,42.68965517,29,37,0.000526475636924962
410,1006782,2.150537634,186,8,0.0005261160855183019
411,174822,32.06422018,109,22,0.00052481816542024
412,170879,53.70466321,193,6,0.0005241390721672
413,960690,26.54545455,66,30,0.000523526709561489
414,928942,13.58823529,34,36,0.000522021940818056
415,378288,50.26415094,53,32,0.00052119323771685
416,142767,21.21917808,219,1,0.000518407727814865
417,626463,45.7,100,23,0.00051812804465773
418,69534,48.51824818,137,16,0.000517567973471362
419,101946,32.05555556,36,35,0.0005166642595924111
420,167517,38.73015873,126,18,0.0005156111165493441
421,752314,40.89285714,56,31,0.000514627367155185
422,59293,35.14705882,136,16,0.000513584623754629
423,193216,36.08,50,32,0.000512509731245655
424,597309,48.60526316,76,27,0.000512448762340224
425,671953,37.28571429,119,19,0.000511618956750646
426,493327,34.43478261,92,24,0.0005105998103999291
427,267354,24.8125,48,32,0.00050649253000254
428,265456,25.0625,128,17,0.000506205126801157
429,740576,8.08411215,214,1,0.00050525864196608
430,482334,38.11764706,68,28,0.00050501848893466
431,522377,44.46808511,94,23,0.0005041796263477669
432,767016,37.81927711,83,25,0.000502618250619271
433,224186,39.35,120,18,0.000501895979245858
434,344275,13.80165289,121,18,0.000500976313740926
435,542549,14.73239437,142,14,0.00050024223731044
436,393345,42.86046512,86,24,0.00049786803934098
437,396372,16.90909091,66,28,0.00049774893080234
438,150629,40.5,32,34,0.000496250690153222
439,780258,53.95555556,90,23,0.000496179358753475
440,798248,47.7,10,38,0.000495710192555632
441,79960,43.86486486,74,26,0.000494971930717974
442,607283,18.6372549,102,21,0.0004947526620764959
443,267411,31.00961538,208,1,0.0004943535329938269
444,936190,40.41441441,111,19,0.0004936221398280679
445,805930,10.37037037,27,35,0.000493242562104885
446,12472,30.44444444,90,23,0.000493217470042686
447,201760,38.27619048,105,20,0.00049184144953841
448,137580,32.38461538,104,20,0.000488800368561112
449,161808,50.04854369,103,20,0.0004887267687577531
450,134600,48.77464789,71,26,0.000488693844695928
451,45057,15.5483871,62,28,0.000488382029163856
452,803720,15.42105263,19,36,0.000487769776385141
453,33666,42.72340426,188,4,0.000486697512659456
454,536275,26.57317073,82,24,0.000486620711894297
455,894956,13.55555556,72,26,0.000486555875600587
456,934069,27.08695652,92,22,0.00048511033760381906
457,124492,47.125,64,27,0.000484675833725039
458,205627,1.775609756,205,1,0.000483774072117924
459,789775,16.51162791,129,15,0.000482862967008721
460,253142,32.16666667,48,30,0.000482855188573582
461,22928,30.2875,80,24,0.000482490895333058
462,485135,40.32786885,122,16,0.000482053104230012
463,987621,37.26086957,138,13,0.00048160294946506904
464,96379,45.79411765,68,26,0.00048142175079055803
465,65590,45.06666667,45,30,0.00047758369612847996
466,777210,40.43333333,120,16,0.000477468649186325
467,895443,37.82142857,56,28,0.000477394724198768
468,472925,49.88741722,151,10,0.000476233228417629
469,260212,42.85915493,71,25,0.00047566671797566907
470,420133,33.36363636,66,26,0.000475258039195971
471,403120,29.44444444,18,35,0.000474955644902567
472,162487,49.37254902,102,19,0.000474060834242629
473,409968,39.57731959,97,20,0.000473614398412308
474,659517,34.88888889,54,28,0.00047242754669764807
475,2784799,57.59900989999999,202,0,0.00047162809139631
476,40225,48.7,10,36,0.00047127236430874806
477,274321,28.69333333,150,10,0.00047126436411267306
478,568137,56.27027027,111,17,0.00047105582635291297
479,785283,38.74137931,58,27,0.000469826456010659
480,994823,57.93513514,185,3,0.00046943534478252803
481,61044,40.59574468,47,29,0.00046933629521036906
482,52900,26.95555556,90,21,0.000468214139415682
483,315403,33.5,36,31,0.00046771861517961395
484,868306,34.904761900000004,84,22,0.000467704245971187
485,545074,50.25301205,83,22,0.00046733892107815
486,282709,30.55882353,68,25,0.000467220531799555
487,359326,39.36363636,110,17,0.00046662708750732
488,2766592,65.19587629,194,1,0.000466476069505708
489,579839,35.97435897,78,23,0.000466327671367837
490,64509,34.26923077,78,23,0.00046611286229563894
491,932665,49.01219512,82,22,0.00046488373449138094
492,852688,49.56410256,39,30,0.00046435705142202
493,214162,46.93181818,44,29,0.00046323789077035594
494,2411,32.33333333,18,34,0.000463037678828688
495,1416172,51.78238342,193,1,0.000462487390466679
496,790732,36.96296296,54,27,0.000460406931676026
497,198783,26.74193548,124,14,0.00046037550684985897
498,865016,36.85714286,70,24,0.00046032982109173095
499,791483,38.24299065,107,17,0.00045958929860628097
500,98081,25.84496124,129,13,0.00045947495753847405
501,137474,25.22222222,27,32,0.000458267862708233
502,493848,45.35294118,68,24,0.00045680236564936394
503,31067,31.51724138,58,26,0.000456634468482958
504,64303,33.61538462,52,27,0.000455387468329489
505,4852,46.55555556,126,13,0.000455187430122624
506,792370,38.05479452,73,23,0.000455095407817776
507,162233,29.94444444,36,30,0.00045498878925077804
508,1276114,27.62051282,195,0,0.000451759358237908
509,384675,24.81818182,88,20,0.00045106523228065896
510,183867,9.428571429,14,34,0.00045095669438405196
511,390390,33.76,50,27,0.000450807945447797
512,760240,9.357798165,109,16,0.00044826623053691503
513,673621,52.03759398,133,11,0.00044740633570817693
514,583618,40.0,16,33,0.00044712386757927693
515,81561,36.3,80,21,0.00044640262983050897
516,5501,55.19607843,153,7,0.00044465403580840496
517,328288,29.43478261,138,10,0.000443771322949896
518,17748,37.57692308,52,26,0.00044360463277478396
519,19297,39.53333333,105,16,0.000442872209198475
520,119651,40.24545455,110,15,0.00044217437092244807
521,782768,48.86111111,72,22,0.00044187599481842197
522,38302,38.38636364,88,19,0.000440492624876012
523,61226,41.26229508,61,24,0.000440194938737736
524,597094,32.66666667,66,23,0.000438324526421663
525,272567,24.09219858,141,9,0.000437712982207893
526,138833,26.25757576,66,23,0.000437517120343921
527,481057,41.14285714,70,22,0.000436305921390509
528,750519,25.33333333,6,34,0.000434569383408018
529,158309,35.35416667,96,17,0.000433937792596729
530,578141,36.2,85,19,0.000433320578691697
531,164594,27.775,80,20,0.000433046761971515
532,82584,17.36363636,11,33,0.000432777824841409
533,793227,23.95294118,85,19,0.000431777715614143
534,570825,36.26923077,52,25,0.000431157988731721
535,817754,37.5,132,10,0.000430994141124772
536,343396,32.0,4,34,0.00043081149715542595
537,128495,45.78313253,83,19,0.000429930103713801
538,135152,44.6,40,27,0.000429184843339706
539,130932,37.80769231,104,15,0.00042807404206965
540,169795,47.51515152,66,22,0.00042791320935636203
541,988638,44.0,2,34,0.00042772549491973
542,51376,40.44444444,18,31,0.000427213792688021
543,391933,38.90243902,82,19,0.000426764415326956
544,327765,32.83870968,93,17,0.000426724287807026
545,186185,52.80412371,97,16,0.000426153075091123
546,301619,50.26315789,38,27,0.000425300536803892
547,345734,16.02150538,93,17,0.00042460568578481803
548,418955,45.2,10,32,0.00042170382742212403
549,809266,47.5,20,30,0.00042041847727774704
550,98189,44.0,4,33,0.00042004133294432203
551,578999,43.94444444,36,27,0.000419906775046037
552,673486,50.18954248,153,5,0.000419459514654477
553,418981,25.56756757,74,20,0.000418975449665852
554,423267,34.6,20,30,0.000418793357810863
555,3595,37.44761905,105,14,0.000418045648056578
556,474482,29.83333333,84,18,0.00041793774325821204
557,988471,44.33333333,147,6,0.000417210439081206
558,505532,33.57142857,14,31,0.000417152459604866
559,196248,37.19277108,83,18,0.000416566001733507
560,768321,36.98924731,93,16,0.000414965262037623
561,790814,41.96363636,55,23,0.000414208165413083
562,333634,21.66666667,72,20,0.000413886279709724
563,492521,6.586206897,174,1,0.00041311511298563596
564,18258,32.10526316,76,19,0.00041211489516113103
565,564333,54.125,32,27,0.000411993821103254
566,596126,36.63636364,22,29,0.000411365733369798
567,528221,20.23333333,60,22,0.000410683069731419
568,279141,30.13333333,75,19,0.000409567604248294
569,749734,44.0,20,29,0.000407695650141318
570,608945,48.35087719,57,22,0.000407328656880505
571,18977,37.36,100,14,0.00040654025677506496
572,349157,40.73333333,30,27,0.00040570902105344705
573,185948,14.03773585,106,13,0.00040511347924959397
574,147635,37.31325301,83,17,0.000404299276586531
575,565634,40.46666667,120,10,0.000403781428961882
576,595101,36.85,40,25,0.00040364470537691404
577,643549,15.58730159,126,9,0.000402158490581121
